model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump,no_representation,event_brier,smooth,100,all,0.029068523789906202,0.028634198972693443,-0.00043432481721276115,0.00017610944003299683,0.001718139277843887,-0.00043432481721276115,0.00017610944003299683,5
flow_jump_observation,no_representation,event_brier,smooth,100,all,0.029042498590564902,0.028615251824709698,-0.0004272467658551993,0.00016929455903880175,0.0016861401318522826,-0.0004272467658551993,0.00016929455903880175,5
flow_jump,no_representation,event_log_loss,informative_observation,5,all,0.49030671702538087,0.532431381205589,0.042124664180208014,0.023673255293216122,0.041587144296051815,0.042124664180208014,0.023673255293216122,5
flow_jump_observation,no_representation,event_log_loss,informative_observation,5,all,0.4905978007768602,0.5305427268549929,0.03994492607813264,0.0235303896845816,0.03666124677067078,0.03994492607813264,0.0235303896845816,5
flow_jump,no_representation,event_log_loss,informative_observation,10,all,0.49163052447733346,0.5541852445728612,0.06255472009552783,0.03198904358581828,0.07678306539201189,0.06255472009552783,0.03198904358581828,5
flow_jump_observation,no_representation,event_log_loss,informative_observation,10,all,0.49174958869001717,0.5565788165858196,0.06482922789580252,0.03272876227449739,0.08018939326415749,0.06482922789580252,0.03272876227449739,5
flow_jump,no_representation,event_log_loss,informative_observation,20,all,0.43622807562547256,0.45294053260283745,0.016712456977364832,0.005536336105834094,0.02933097696504937,0.016712456977364832,0.005536336105834094,5
flow_jump_observation,no_representation,event_log_loss,informative_observation,20,all,0.43644782412262717,0.4549210519501402,0.01847322782751306,0.0056034813061449085,0.028587970636771966,0.01847322782751306,0.0056034813061449085,5
flow_jump,no_representation,event_log_loss,informative_observation,40,all,0.4941173181986427,0.4829808542859368,-0.011136463912705962,-0.0017340691857053447,0.03167473002775534,-0.011136463912705962,-0.0017340691857053447,5
flow_jump_observation,no_representation,event_log_loss,informative_observation,40,all,0.49458233068106505,0.4843179930727032,-0.010264337608361918,0.000633340945789318,0.03030901662301279,-0.010264337608361918,0.000633340945789318,5
flow_jump,no_representation,event_log_loss,informative_observation,80,all,0.4269938169523549,0.4192938432969628,-0.007699973655392045,0.0023875765804121096,0.01737441362834148,-0.007699973655392045,0.0023875765804121096,5
flow_jump_observation,no_representation,event_log_loss,informative_observation,80,all,0.4259564235943481,0.4195731873081107,-0.00638323628623737,0.0035904192627854714,0.016609097064961838,-0.00638323628623737,0.0035904192627854714,5
flow_jump,no_representation,event_log_loss,informative_observation,100,all,0.416682282767887,0.4165209405193261,-0.00016134224856089173,-0.001194818298622391,0.005332227398467487,-0.00016134224856089173,-0.001194818298622391,5
flow_jump_observation,no_representation,event_log_loss,informative_observation,100,all,0.41681974957757084,0.41627661874530136,-0.0005431308322694561,-0.0027816930923109107,0.005891828156221826,-0.0005431308322694561,-0.0027816930923109107,5
flow_jump,no_representation,event_log_loss,jumps,5,all,0.638813464648948,0.6629367816420079,0.024123316993059918,0.013053232056616126,0.030040996484525573,0.024123316993059918,0.013053232056616126,5
flow_jump_observation,no_representation,event_log_loss,jumps,5,all,0.6384794115512529,0.6628146342576853,0.024335222706432423,0.012988100963756133,0.029831557007198056,0.024335222706432423,0.012988100963756133,5
flow_jump,no_representation,event_log_loss,jumps,10,all,0.6342880897724786,0.6498112879600975,0.015523198187618936,0.007075250796421573,0.02213606774099058,0.015523198187618936,0.007075250796421573,5
flow_jump_observation,no_representation,event_log_loss,jumps,10,all,0.6345402255996786,0.6497680603874489,0.0152278347877703,0.006866313670437663,0.02243175942340472,0.0152278347877703,0.006866313670437663,5
flow_jump,no_representation,event_log_loss,jumps,20,all,0.643586467662442,0.6388200205156257,-0.004766447146816311,0.003618295520688375,0.014392497534222358,-0.004766447146816311,0.003618295520688375,5
flow_jump_observation,no_representation,event_log_loss,jumps,20,all,0.6434951262100919,0.6388253961714645,-0.004669730038627295,0.0035679551643718055,0.014296178382886432,-0.004669730038627295,0.0035679551643718055,5
flow_jump,no_representation,event_log_loss,jumps,40,all,0.6407048165976988,0.6526417866595714,0.011936970061872576,-2.016704515328538e-05,0.026622174576075953,0.011936970061872576,-2.016704515328538e-05,5
flow_jump_observation,no_representation,event_log_loss,jumps,40,all,0.6406996411761369,0.6526793268267952,0.011979685650658345,-1.4511099671876693e-06,0.02662438988311589,0.011979685650658345,-1.4511099671876693e-06,5
flow_jump,no_representation,event_log_loss,jumps,80,all,0.630185859190138,0.6302615151181848,7.565592804683607e-05,-0.00017021541760053882,0.0014562557457639827,7.565592804683607e-05,-0.00017021541760053882,5
flow_jump_observation,no_representation,event_log_loss,jumps,80,all,0.6301987585699189,0.6295710653633562,-0.0006276932065627739,-0.0006576247833350868,0.0005187493838921224,-0.0006276932065627739,-0.0006576247833350868,5
flow_jump,no_representation,event_log_loss,jumps,100,all,0.6299344406679188,0.6289109712680958,-0.0010234693998229405,-0.003111423210913178,0.0037251983035568596,-0.0010234693998229405,-0.003111423210913178,5
flow_jump_observation,no_representation,event_log_loss,jumps,100,all,0.6299444188869993,0.6289320154704171,-0.0010124034165821083,-0.003183905929681763,0.0037209406858314817,-0.0010124034165821083,-0.003183905929681763,5
flow_jump,no_representation,event_log_loss,misspecified,5,all,0.6249611225637774,0.6370239121516056,0.012062789587828115,0.007572456131704763,0.037278777035039,0.012062789587828115,0.007572456131704763,5
flow_jump_observation,no_representation,event_log_loss,misspecified,5,all,0.6241383357876575,0.6358087073973884,0.011670371609730945,0.010217513368804054,0.03624512032571448,0.011670371609730945,0.010217513368804054,5
flow_jump,no_representation,event_log_loss,misspecified,10,all,0.6491384302803688,0.6398050682964465,-0.009333361983922383,-0.020205009624209347,0.04171034636259116,-0.009333361983922383,-0.020205009624209347,5
flow_jump_observation,no_representation,event_log_loss,misspecified,10,all,0.6493444033791088,0.640914720974975,-0.008429682404133842,-0.021994455371816546,0.04085121165699584,-0.008429682404133842,-0.021994455371816546,5
flow_jump,no_representation,event_log_loss,misspecified,20,all,0.6131577061827713,0.6189824919466289,0.0058247857638576315,-0.02952821521098581,0.07299038643504753,0.0058247857638576315,-0.02952821521098581,5
flow_jump_observation,no_representation,event_log_loss,misspecified,20,all,0.6059608359907851,0.6196303989048857,0.013669562914100663,0.0027054705646225585,0.06899989342685972,0.013669562914100663,0.0027054705646225585,5
flow_jump,no_representation,event_log_loss,misspecified,40,all,0.6094369467408594,0.5880009121270595,-0.02143603461379977,0.0023640510144169458,0.053049000643816804,-0.02143603461379977,0.0023640510144169458,5
flow_jump_observation,no_representation,event_log_loss,misspecified,40,all,0.6092911762899542,0.5872562408460951,-0.02203493544385917,0.00045143777987521894,0.05177945781799722,-0.02203493544385917,0.00045143777987521894,5
flow_jump,no_representation,event_log_loss,misspecified,80,all,0.584456368390945,0.6009332245374315,0.016476856146486685,0.006478691699173034,0.023975337479335106,0.016476856146486685,0.006478691699173034,5
flow_jump_observation,no_representation,event_log_loss,misspecified,80,all,0.5843588648735895,0.6016748513944823,0.017315986520892813,0.0073800614533995335,0.023258105254895734,0.017315986520892813,0.0073800614533995335,5
flow_jump,no_representation,event_log_loss,misspecified,100,all,0.5825285257619166,0.5956043954572542,0.013075869695337628,0.010397474589110334,0.01406257607296011,0.013075869695337628,0.010397474589110334,5
flow_jump_observation,no_representation,event_log_loss,misspecified,100,all,0.5874622889310184,0.5949706830657457,0.007508394134727458,0.002804046518646297,0.013911387641891114,0.007508394134727458,0.002804046518646297,5
flow_jump,no_representation,event_log_loss,site_shift,5,all,0.5199079601553354,0.48105724803558714,-0.03885071211974835,-0.0007680926440306046,0.14185039265023,-0.03885071211974835,-0.0007680926440306046,5
flow_jump_observation,no_representation,event_log_loss,site_shift,5,all,0.5184514764820999,0.4812757510955127,-0.03717572538658724,-0.0007012833579069233,0.1435765908072378,-0.03717572538658724,-0.0007012833579069233,5
flow_jump,no_representation,event_log_loss,site_shift,5,site_0,0.4410458450874878,0.44850400766943793,0.007458162581950101,-0.005068124139552821,0.034349052997498866,0.007458162581950101,-0.005068124139552821,5
flow_jump_observation,no_representation,event_log_loss,site_shift,5,site_0,0.4390426209764822,0.4641115807079229,0.025068959731440753,0.028232964944694405,0.032440976350038946,0.025068959731440753,0.028232964944694405,5
flow_jump,no_representation,event_log_loss,site_shift,5,site_1,0.442947444938545,0.4462274970761141,0.003280052137569112,-0.006647737270568388,0.02875823273288848,0.003280052137569112,-0.006647737270568388,5
flow_jump_observation,no_representation,event_log_loss,site_shift,5,site_1,0.4416177418937678,0.45943046210989,0.017812720216122256,0.01985407447236104,0.025357875449133087,0.017812720216122256,0.01985407447236104,5
flow_jump,no_representation,event_log_loss,site_shift,5,site_1_minus_site_0,0.0019015998510571396,-0.00227651059332382,-0.00417811044438096,-0.003328047282297599,0.008744859439771296,-0.00417811044438096,-0.003328047282297599,5
flow_jump_observation,no_representation,event_log_loss,site_shift,5,site_1_minus_site_0,0.00257512091728562,-0.00468111859803288,-0.007256239515318499,-0.0083788904723334,0.008149384063899706,-0.007256239515318499,-0.0083788904723334,5
flow_jump,no_representation,event_log_loss,site_shift,10,all,0.4993336262147162,0.5354537154679702,0.03612008925325401,0.0678520376846945,0.19093783242491125,0.03612008925325401,0.0678520376846945,5
flow_jump_observation,no_representation,event_log_loss,site_shift,10,all,0.4912959182799489,0.5354690976031892,0.044173179323240185,0.0677098773865697,0.20148573724114693,0.044173179323240185,0.0677098773865697,5
flow_jump,no_representation,event_log_loss,site_shift,10,site_0,0.4823262200632642,0.4854514057024592,0.003125185639195027,0.0050066742109778906,0.029563915609033636,0.003125185639195027,0.0050066742109778906,5
flow_jump_observation,no_representation,event_log_loss,site_shift,10,site_0,0.48260606297655484,0.48496033672807937,0.0023542737515245826,0.005624961255026706,0.029520231869294988,0.0023542737515245826,0.005624961255026706,5
flow_jump,no_representation,event_log_loss,site_shift,10,site_1,0.49136617728152976,0.4865274337302893,-0.004838743551240443,-0.0008991345042211885,0.030369955682776725,-0.004838743551240443,-0.0008991345042211885,5
flow_jump_observation,no_representation,event_log_loss,site_shift,10,site_1,0.4917511356738995,0.4859384366274087,-0.005812699046490876,-0.0008078637158235868,0.030275416727853305,-0.005812699046490876,-0.0008078637158235868,5
flow_jump,no_representation,event_log_loss,site_shift,10,site_1_minus_site_0,0.00903995721826554,0.0010760280278301203,-0.00796392919043542,-0.011512453077113599,0.011999563309713393,-0.00796392919043542,-0.011512453077113599,5
flow_jump_observation,no_representation,event_log_loss,site_shift,10,site_1_minus_site_0,0.00914507269734472,0.00097809989932922,-0.0081669727980155,-0.0116691315933704,0.012053156579890147,-0.0081669727980155,-0.0116691315933704,5
flow_jump,no_representation,event_log_loss,site_shift,20,all,0.4409968757346343,0.46283312291659684,0.021836247181962486,0.0024846049655833924,0.04820819638437607,0.021836247181962486,0.0024846049655833924,5
flow_jump_observation,no_representation,event_log_loss,site_shift,20,all,0.4410523036997408,0.4627619150765159,0.021709611376775052,0.0025397304388629083,0.04798407855362929,0.021709611376775052,0.0025397304388629083,5
flow_jump,no_representation,event_log_loss,site_shift,20,site_0,0.41809723067824545,0.4153528539336472,-0.0027443767445982648,5.82332656862139e-05,0.013455059336011998,-0.0027443767445982648,5.82332656862139e-05,5
flow_jump_observation,no_representation,event_log_loss,site_shift,20,site_0,0.4179272392820665,0.41599999300197243,-0.0019272462800940305,0.00030674145135289876,0.012736316857503488,-0.0019272462800940305,0.00030674145135289876,5
flow_jump,no_representation,event_log_loss,site_shift,20,site_1,0.4229216792226776,0.41809088254772214,-0.004830796674955539,5.434304851842375e-05,0.010450286933007374,-0.004830796674955539,5.434304851842375e-05,5
flow_jump_observation,no_representation,event_log_loss,site_shift,20,site_1,0.4226108596268414,0.41847566591120106,-0.0041351937156403505,0.00033646738552800537,0.009086972336114347,-0.0041351937156403505,0.00033646738552800537,5
flow_jump,no_representation,event_log_loss,site_shift,20,site_1_minus_site_0,0.00482444854443218,0.0027380286140749202,-0.00208641993035726,-0.003330703215326,0.00668809443803169,-0.00208641993035726,-0.003330703215326,5
flow_jump_observation,no_representation,event_log_loss,site_shift,20,site_1_minus_site_0,0.00468362034477486,0.0024756729092286,-0.00220794743554626,-0.0035756135692577,0.007252073726068439,-0.00220794743554626,-0.0035756135692577,5
flow_jump,no_representation,event_log_loss,site_shift,40,all,0.4810714363772342,0.4906663961163944,0.009594959739160192,0.01283456049886339,0.03694080462910038,0.009594959739160192,0.01283456049886339,5
flow_jump_observation,no_representation,event_log_loss,site_shift,40,all,0.4810903345486771,0.49083190679552624,0.009741572246849073,0.013257489598598404,0.03700294592245998,0.009741572246849073,0.013257489598598404,5
flow_jump,no_representation,event_log_loss,site_shift,40,site_0,0.46383687816148117,0.42770891757882945,-0.03612796058265179,-0.015781331922759934,0.07988436133244574,-0.03612796058265179,-0.015781331922759934,5
flow_jump_observation,no_representation,event_log_loss,site_shift,40,site_0,0.4639544006877786,0.4274442273893202,-0.03651017329845844,-0.0168207810773916,0.07996339615099222,-0.03651017329845844,-0.0168207810773916,5
flow_jump,no_representation,event_log_loss,site_shift,40,site_1,0.4648437109218643,0.4325063409990566,-0.03233736992280767,-0.0025232169486588685,0.07310788360094433,-0.03233736992280767,-0.0025232169486588685,5
flow_jump_observation,no_representation,event_log_loss,site_shift,40,site_1,0.46488528077116653,0.43199772275622517,-0.032887558014941386,-0.003116420916071283,0.07305948023578486,-0.032887558014941386,-0.003116420916071283,5
flow_jump,no_representation,event_log_loss,site_shift,40,site_1_minus_site_0,0.0010068327603830402,0.004797423420227141,0.0037905906598440994,0.0010793949266999997,0.012088135001418306,0.0037905906598440994,0.0010793949266999997,5
flow_jump_observation,no_representation,event_log_loss,site_shift,40,site_1_minus_site_0,0.0009308800833879005,0.00455349536690488,0.003622615283516979,0.0005046389778020997,0.01205434707174191,0.003622615283516979,0.0005046389778020997,5
flow_jump,no_representation,event_log_loss,site_shift,80,all,0.41863582780033565,0.4172988368715414,-0.0013369909287942795,0.000612972016836244,0.005484204185214356,-0.0013369909287942795,0.000612972016836244,5
flow_jump_observation,no_representation,event_log_loss,site_shift,80,all,0.41873171773473106,0.4176088528513929,-0.001122864883338115,0.001275904150710494,0.0055656904149286035,-0.001122864883338115,0.001275904150710494,5
flow_jump,no_representation,event_log_loss,site_shift,80,site_0,0.44197170807926495,0.41463665253800003,-0.027335055541264898,0.003194680105620018,0.06045680583693582,-0.027335055541264898,0.003194680105620018,5
flow_jump_observation,no_representation,event_log_loss,site_shift,80,site_0,0.4421333103385976,0.4142988654470531,-0.027834444891544453,0.00331694464900939,0.06038886510084294,-0.027834444891544453,0.00331694464900939,5
flow_jump,no_representation,event_log_loss,site_shift,80,site_1,0.4421233364333602,0.4175045095389046,-0.02461882689445566,-0.0005573867190521997,0.053471627055111604,-0.02461882689445566,-0.0005573867190521997,5
flow_jump_observation,no_representation,event_log_loss,site_shift,80,site_1,0.4422937455012428,0.4172372992415879,-0.025056446259654818,-0.0008431859674605247,0.05344886146620549,-0.025056446259654818,-0.0008431859674605247,5
flow_jump,no_representation,event_log_loss,site_shift,80,site_1_minus_site_0,0.0001516283540952993,0.0028678570009045804,0.0027162286468092804,-0.0028821465658918997,0.010080529329148524,0.0027162286468092804,-0.0028821465658918997,5
flow_jump_observation,no_representation,event_log_loss,site_shift,80,site_1_minus_site_0,0.00016043516264521983,0.00293843379453484,0.00277799863188962,-0.0021389438021759,0.010087629020774602,0.00277799863188962,-0.0021389438021759,5
flow_jump,no_representation,event_log_loss,site_shift,100,all,0.41186497737747596,0.413120647039331,0.001255669661855019,-0.00013907200192669888,0.0030115104274264174,0.001255669661855019,-0.00013907200192669888,5
flow_jump_observation,no_representation,event_log_loss,site_shift,100,all,0.41199041188047375,0.4130622129753803,0.001071801094906577,-0.00045830004265812185,0.003281669318251973,0.001071801094906577,-0.00045830004265812185,5
flow_jump,no_representation,event_log_loss,site_shift,100,site_0,0.4036603086739241,0.4052679566297662,0.0016076479558421064,0.0030218366593844914,0.0047893899932857555,0.0016076479558421064,0.0030218366593844914,5
flow_jump_observation,no_representation,event_log_loss,site_shift,100,site_0,0.4037091769791596,0.4053114273863696,0.0016022504072100042,0.0031585151368453412,0.004834656807976175,0.0016022504072100042,0.0031585151368453412,5
flow_jump,no_representation,event_log_loss,site_shift,100,site_1,0.40799839802705795,0.4101505355544937,0.0021521375274357935,0.0010683068357507097,0.00444783364840432,0.0021521375274357935,0.0010683068357507097,5
flow_jump_observation,no_representation,event_log_loss,site_shift,100,site_1,0.408013425812943,0.4100963588277228,0.0020829330147797533,0.0009351601836576906,0.004435504818785313,0.0020829330147797533,0.0009351601836576906,5
flow_jump,no_representation,event_log_loss,site_shift,100,site_1_minus_site_0,0.00433808935313382,0.0048825789247275205,0.0005444895715936997,0.0012157450530005994,0.0027598802388050236,0.0005444895715936997,0.0012157450530005994,5
flow_jump_observation,no_representation,event_log_loss,site_shift,100,site_1_minus_site_0,0.00430424883378346,0.0047849314413532405,0.00048068260756978004,0.0013220216793082004,0.002870821338865978,0.00048068260756978004,0.0013220216793082004,5
flow_jump,no_representation,event_log_loss,smooth,5,all,0.2988835509922463,0.3104690939745641,0.01158554298231782,0.05175396313769792,0.12544208466106171,0.01158554298231782,0.05175396313769792,5
flow_jump_observation,no_representation,event_log_loss,smooth,5,all,0.29847801166128873,0.31056776970337097,0.012089758042082299,0.052857606367524845,0.1252319292270937,0.012089758042082299,0.052857606367524845,5
flow_jump,no_representation,event_log_loss,smooth,10,all,0.21299581399568415,0.22354978789163402,0.010553973895949864,-0.0026239169977957943,0.1496101571907728,0.010553973895949864,-0.0026239169977957943,5
flow_jump_observation,no_representation,event_log_loss,smooth,10,all,0.21276061609771504,0.2249834920470851,0.012222875949370039,0.005485914546473902,0.14906393297195725,0.012222875949370039,0.005485914546473902,5
flow_jump,no_representation,event_log_loss,smooth,20,all,0.19651765273940697,0.21227596564924744,0.015758312909840484,-0.021349043230824483,0.1454358100301171,0.015758312909840484,-0.021349043230824483,5
flow_jump_observation,no_representation,event_log_loss,smooth,20,all,0.1963745168591275,0.2123426690226573,0.01596815216352982,-0.020627152797062814,0.14541673371012764,0.01596815216352982,-0.020627152797062814,5
flow_jump,no_representation,event_log_loss,smooth,40,all,0.18526856331660108,0.2482602351599173,0.06299167184331622,0.005570159701654087,0.09455456173534918,0.06299167184331622,0.005570159701654087,5
flow_jump_observation,no_representation,event_log_loss,smooth,40,all,0.18495870167717557,0.2487142882099845,0.06375558653280897,0.007108233989149698,0.09485120110772667,0.06375558653280897,0.007108233989149698,5
flow_jump,no_representation,event_log_loss,smooth,80,all,0.1353246390196221,0.13384401101497048,-0.0014806280046516407,0.000376743037820898,0.00429239314849434,-0.0014806280046516407,0.000376743037820898,5
flow_jump_observation,no_representation,event_log_loss,smooth,80,all,0.1352931724493815,0.1338017214756064,-0.001491450973775077,0.000323510796553822,0.004376628126767771,-0.001491450973775077,0.000323510796553822,5
flow_jump,no_representation,event_log_loss,smooth,100,all,0.136125769267553,0.13530856258612997,-0.0008172066814230272,0.0018366520296190791,0.005668785628764006,-0.0008172066814230272,0.0018366520296190791,5
flow_jump_observation,no_representation,event_log_loss,smooth,100,all,0.13599164690405158,0.1352320946817495,-0.0007595522223021011,0.0017202008838815008,0.005500738027407115,-0.0007595522223021011,0.0017202008838815008,5
flow_jump,no_representation,event_roc_auc,informative_observation,5,all,0.4976189591300476,0.4952737309759646,-0.0023452281540829235,-0.005053679900040076,0.016694302663957383,0.0023452281540829235,0.005053679900040076,5
flow_jump_observation,no_representation,event_roc_auc,informative_observation,5,all,0.49747807914426934,0.49511202269341137,-0.002366056450858023,-0.005136163657512072,0.01689658159000893,0.002366056450858023,0.005136163657512072,5
flow_jump,no_representation,event_roc_auc,informative_observation,10,all,0.5041298535075305,0.500025380920499,-0.004104472587031516,0.0004598908448963934,0.01899212917001874,0.004104472587031516,-0.0004598908448963934,5
flow_jump_observation,no_representation,event_roc_auc,informative_observation,10,all,0.504122657089208,0.4994322655586935,-0.004690391530514437,0.0002562840332253069,0.02020954513933916,0.004690391530514437,-0.0002562840332253069,5
flow_jump,no_representation,event_roc_auc,informative_observation,20,all,0.5020108385560823,0.5037567572372896,0.0017459186812072813,0.004028328364899858,0.008850787162837862,-0.0017459186812072813,-0.004028328364899858,5
flow_jump_observation,no_representation,event_roc_auc,informative_observation,20,all,0.501928092745749,0.5039921770746922,0.0020640843289433273,0.0039704691235942224,0.00914077713379968,-0.0020640843289433273,-0.0039704691235942224,5
flow_jump,no_representation,event_roc_auc,informative_observation,40,all,0.5035066682012881,0.4962309805924393,-0.007275687608848791,-0.004598434096532211,0.015552298838060315,0.007275687608848791,0.004598434096532211,5
flow_jump_observation,no_representation,event_roc_auc,informative_observation,40,all,0.5031609893618905,0.4961177732337598,-0.007043216128130669,-0.004183248395207673,0.015546397812849827,0.007043216128130669,0.004183248395207673,5
flow_jump,no_representation,event_roc_auc,informative_observation,80,all,0.49900424650356606,0.4974349601204183,-0.0015692863831476723,-7.711424136580547e-06,0.007512558148795154,0.0015692863831476723,7.711424136580547e-06,5
flow_jump_observation,no_representation,event_roc_auc,informative_observation,80,all,0.49876329867236724,0.4970375953338704,-0.0017257033384968866,0.00010772880530829365,0.007548666802063906,0.0017257033384968866,-0.00010772880530829365,5
flow_jump,no_representation,event_roc_auc,informative_observation,100,all,0.5002915653780391,0.49771614519932267,-0.0025754201787163587,-0.001449176496346849,0.008518639598995128,0.0025754201787163587,0.001449176496346849,5
flow_jump_observation,no_representation,event_roc_auc,informative_observation,100,all,0.5000983129259085,0.49736965133160754,-0.002728661594301007,-0.0014871348761579806,0.00846880081521205,0.002728661594301007,0.0014871348761579806,5
flow_jump,no_representation,event_roc_auc,jumps,5,all,0.489528657088516,0.49725456978696503,0.007725912698449045,0.013718001922409795,0.022666078364600543,-0.007725912698449045,-0.013718001922409795,5
flow_jump_observation,no_representation,event_roc_auc,jumps,5,all,0.48942126083435555,0.4973190911600122,0.007897830325656708,0.013828166315584478,0.022632320126595915,-0.007897830325656708,-0.013828166315584478,5
flow_jump,no_representation,event_roc_auc,jumps,10,all,0.48677522533802514,0.4943962220261432,0.007620996688118009,0.006385178511947087,0.015618397148234285,-0.007620996688118009,-0.006385178511947087,5
flow_jump_observation,no_representation,event_roc_auc,jumps,10,all,0.48674964184659064,0.4944193600777121,0.007669718231121369,0.006397748170344553,0.015626302687687676,-0.007669718231121369,-0.006397748170344553,5
flow_jump,no_representation,event_roc_auc,jumps,20,all,0.4858259208907619,0.48955985215892284,0.0037339312681610613,0.01068078610027462,0.017397645882990507,-0.0037339312681610613,-0.01068078610027462,5
flow_jump_observation,no_representation,event_roc_auc,jumps,20,all,0.48578004986758183,0.4895510545288581,0.0037710046612763116,0.010657510666649106,0.01738947068167962,-0.0037710046612763116,-0.010657510666649106,5
flow_jump,no_representation,event_roc_auc,jumps,40,all,0.4848488434249959,0.49063744890170885,0.005788605476712894,-0.0010312373702360267,0.024767987113720594,-0.005788605476712894,0.0010312373702360267,5
flow_jump_observation,no_representation,event_roc_auc,jumps,40,all,0.48482942909185534,0.49061469338274266,0.005785264290887338,-0.0010518492900706833,0.024801484289986624,-0.005785264290887338,0.0010518492900706833,5
flow_jump,no_representation,event_roc_auc,jumps,80,all,0.48842883670949444,0.4868188948804363,-0.0016099418290581036,0.0008697491748443364,0.008268643743745537,0.0016099418290581036,-0.0008697491748443364,5
flow_jump_observation,no_representation,event_roc_auc,jumps,80,all,0.48843993058830215,0.48604766234732477,-0.0023922682409773578,0.0008439983284745378,0.009530628500985808,0.0023922682409773578,-0.0008439983284745378,5
flow_jump,no_representation,event_roc_auc,jumps,100,all,0.4845433388569635,0.48354889397716194,-0.000994444879801526,0.0003135386442419952,0.011736049806424328,0.000994444879801526,-0.0003135386442419952,5
flow_jump_observation,no_representation,event_roc_auc,jumps,100,all,0.48456959425463647,0.4834471325046845,-0.0011224617499519195,0.000186297548452119,0.011663293301136215,0.0011224617499519195,-0.000186297548452119,5
flow_jump,no_representation,event_roc_auc,misspecified,5,all,0.5058199731585044,0.5007952271940278,-0.00502474596447654,0.009865976611381333,0.027930606577834177,0.00502474596447654,-0.009865976611381333,5
flow_jump_observation,no_representation,event_roc_auc,misspecified,5,all,0.50567698592914,0.5000437626052274,-0.00563322332391254,0.008160678231770357,0.027822546423843113,0.00563322332391254,-0.008160678231770357,5
flow_jump,no_representation,event_roc_auc,misspecified,10,all,0.5088545080260225,0.4763306733727667,-0.0325238346532558,-0.024580298101630593,0.038417813176080395,0.0325238346532558,0.024580298101630593,5
flow_jump_observation,no_representation,event_roc_auc,misspecified,10,all,0.5087593129452592,0.47596455622604744,-0.03279475671921185,-0.025826009372389214,0.03874620189787452,0.03279475671921185,0.025826009372389214,5
flow_jump,no_representation,event_roc_auc,misspecified,20,all,0.4846089490259594,0.4862810446026735,0.0016720955767141276,-0.0004676912169901959,0.014045889670754048,-0.0016720955767141276,0.0004676912169901959,5
flow_jump_observation,no_representation,event_roc_auc,misspecified,20,all,0.48348993765010845,0.48601011846512454,0.0025201808150161153,-0.0021697186683302117,0.015592810110625497,-0.0025201808150161153,0.0021697186683302117,5
flow_jump,no_representation,event_roc_auc,misspecified,40,all,0.4908062044385309,0.4826930700640276,-0.008113134374503329,-0.0010338881409326928,0.01863115495027409,0.008113134374503329,0.0010338881409326928,5
flow_jump_observation,no_representation,event_roc_auc,misspecified,40,all,0.4910189917876423,0.48276511137103606,-0.008253880416606152,-0.003412719133801201,0.01859205999074052,0.008253880416606152,0.003412719133801201,5
flow_jump,no_representation,event_roc_auc,misspecified,80,all,0.48977652341134076,0.4819838544070027,-0.007792669004338082,-0.008365555024078708,0.014333448656760164,0.007792669004338082,0.008365555024078708,5
flow_jump_observation,no_representation,event_roc_auc,misspecified,80,all,0.49013224427022156,0.48026394115199283,-0.009868303118228694,-0.010484636117736923,0.015631883385308434,0.009868303118228694,0.010484636117736923,5
flow_jump,no_representation,event_roc_auc,misspecified,100,all,0.4941277635559899,0.4830620733465686,-0.011065690209421308,-0.008775008432211184,0.014586656866717956,0.011065690209421308,0.008775008432211184,5
flow_jump_observation,no_representation,event_roc_auc,misspecified,100,all,0.49480073022737486,0.48294007286092977,-0.011860657366445093,-0.008050462727969498,0.016799160875753852,0.011860657366445093,0.008050462727969498,5
flow_jump,no_representation,event_roc_auc,site_shift,5,all,0.4889803613152088,0.49371321122910566,0.0047328499138968305,0.0034871256058056077,0.01358646798316415,-0.0047328499138968305,-0.0034871256058056077,5
flow_jump_observation,no_representation,event_roc_auc,site_shift,5,all,0.4890810077880324,0.4936523932301822,0.0045713854421498,0.003229574801114299,0.013535496375790695,-0.0045713854421498,-0.003229574801114299,5
flow_jump,no_representation,event_roc_auc,site_shift,5,site_0,0.5005153862624953,0.507580546051704,0.007065159789208808,0.011503365279979971,0.010647287202219177,-0.007065159789208808,-0.011503365279979971,5
flow_jump_observation,no_representation,event_roc_auc,site_shift,5,site_0,0.5012550437796202,0.5087849846331799,0.007529940853559625,0.011414212480656882,0.010023182585704393,-0.007529940853559625,-0.011414212480656882,5
flow_jump,no_representation,event_roc_auc,site_shift,5,site_1,0.4977137910607851,0.5012855148340376,0.003571723773252433,0.0034197677776052204,0.00780766685542529,-0.003571723773252433,-0.0034197677776052204,5
flow_jump_observation,no_representation,event_roc_auc,site_shift,5,site_1,0.49760117173815555,0.5015330820323698,0.00393191029421418,0.003935443258174742,0.00760460719350091,-0.00393191029421418,-0.003935443258174742,5
flow_jump,no_representation,event_roc_auc,site_shift,5,site_1_minus_site_0,-0.0028015952017101608,-0.006295031217666521,-0.003493436015956359,0.004333367448773301,0.012564758128558107,0.003493436015956359,-0.004333367448773301,5
