world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n
site_shift,5,flow_jump,all,latent_aligned_r2,0.547885800257476,0.5419075028964248,0.02507137977698465,0.5161279569265635,0.5824867572234286,5
site_shift,5,flow_jump,site_0,latent_aligned_r2,0.6003771420978739,0.6062987347518928,0.02163993494567314,0.5719788397028038,0.6274211331980731,5
site_shift,5,flow_jump,site_1,latent_aligned_r2,0.4874259619786052,0.4886634055508876,0.022532116489848725,0.4512235340736744,0.5126480262202193,5
site_shift,5,flow_jump,site_1_minus_site_0,latent_aligned_r2,-0.11295118011926863,-0.1220184361874117,0.03074754447615544,-0.1348323011423371,-0.0593308134825845,5
site_shift,5,flow_jump_observation,all,latent_aligned_r2,0.5478303185350096,0.541915475408066,0.02577342756504963,0.51342800758328,0.582514537125191,5
site_shift,5,flow_jump_observation,site_0,latent_aligned_r2,0.5970874943863894,0.6049450403248566,0.024244852128817482,0.5721339555797785,0.6281324490292184,5
site_shift,5,flow_jump_observation,site_1,latent_aligned_r2,0.48362082388658933,0.4878346689842149,0.028708078789912012,0.4359020717874761,0.5120456017976798,5
site_shift,5,flow_jump_observation,site_1_minus_site_0,latent_aligned_r2,-0.11346667049980008,-0.1226842580715397,0.030770529943957434,-0.1368075610662245,-0.0600883537820987,5
site_shift,5,gru_from_scratch,all,latent_aligned_r2,0.6740569465205375,0.6762933190667351,0.006010772684376254,0.6636147885093391,0.6789636220387447,5
site_shift,10,flow_jump,all,latent_aligned_r2,0.5556401710064083,0.5499806554285531,0.016598677397299186,0.5414252905131051,0.5824666842649352,5
site_shift,10,flow_jump,site_0,latent_aligned_r2,0.6091739297217448,0.6070274187683716,0.021543650616439723,0.5821700132067013,0.6408360627397784,5
site_shift,10,flow_jump,site_1,latent_aligned_r2,0.49540416223262473,0.4976926576678649,0.02196685574391706,0.4677305778815035,0.5243554500802318,5
site_shift,10,flow_jump,site_1_minus_site_0,latent_aligned_r2,-0.1137697674891199,-0.1164806126595466,0.01978274401377468,-0.1392968408868681,-0.0844773555388362,5
site_shift,10,flow_jump_observation,all,latent_aligned_r2,0.5517785774030651,0.5452727490997374,0.017598227890375864,0.5396209642453091,0.5824773334127197,5
site_shift,10,flow_jump_observation,site_0,latent_aligned_r2,0.6085335028505845,0.6050939119408345,0.021168984638304543,0.582883912457698,0.6405900469989688,5
site_shift,10,flow_jump_observation,site_1,latent_aligned_r2,0.49473051856148953,0.4974206421933416,0.021327283014226612,0.4681231092160227,0.5241535030267012,5
site_shift,10,flow_jump_observation,site_1_minus_site_0,latent_aligned_r2,-0.11380298428909497,-0.1164365439722676,0.01857019564839578,-0.1369708027248118,-0.0854632702643564,5
