model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump_observation,no_observation_head,mae,smooth,40,all,0.32090837955474855,0.3206303477287292,-0.000278031826019276,6.943941116333008e-06,0.0004632007970697491,-0.000278031826019276,6.943941116333008e-06,5
flow_jump_observation,no_observation_head,mae,smooth,80,all,0.29296875,0.29327683448791503,0.0003080844879150391,0.00042942166328430176,0.00031291784523760404,0.0003080844879150391,0.00042942166328430176,5
flow_jump_observation,no_observation_head,mae,smooth,100,all,0.2915200531482696,0.29236813187599175,0.000848078727722168,0.0004884600639343262,0.0009830701159856707,0.000848078727722168,0.0004884600639343262,5
flow_jump,no_prob_scale,mae,informative_observation,5,all,0.6902120232582092,0.612273120880127,-0.07793890237808228,0.0034801363945007324,0.1386957572330359,-0.07793890237808228,0.0034801363945007324,5
flow_jump_observation,no_prob_scale,mae,informative_observation,5,all,0.6883990406990051,0.612649142742157,-0.07574989795684814,0.003628373146057129,0.1452299495822358,-0.07574989795684814,0.003628373146057129,5
flow_jump,no_prob_scale,mae,informative_observation,10,all,0.6910734891891479,0.6301063656806946,-0.06096712350845337,-0.01449805498123169,0.11607744978279909,-0.06096712350845337,-0.01449805498123169,5
flow_jump_observation,no_prob_scale,mae,informative_observation,10,all,0.6907683491706849,0.6293898582458496,-0.0613784909248352,-0.008790194988250732,0.11625210853571252,-0.0613784909248352,-0.008790194988250732,5
flow_jump,no_prob_scale,mae,informative_observation,20,all,0.6061246275901795,0.467304402589798,-0.13882022500038152,-0.11143329739570623,0.10982464579322297,-0.13882022500038152,-0.11143329739570623,5
flow_jump_observation,no_prob_scale,mae,informative_observation,20,all,0.6064669728279114,0.46724775433540344,-0.13921921849250798,-0.11755448579788208,0.11093935883125564,-0.13921921849250798,-0.11755448579788208,5
flow_jump,no_prob_scale,mae,informative_observation,40,all,0.6346322655677795,0.3887840151786804,-0.24584825038909913,-0.25484204292297363,0.09106925364870667,-0.24584825038909913,-0.25484204292297363,5
flow_jump_observation,no_prob_scale,mae,informative_observation,40,all,0.6338182926177979,0.3892241775989532,-0.2445941150188446,-0.2542088031768799,0.09189469793532222,-0.2445941150188446,-0.2542088031768799,5
flow_jump,no_prob_scale,mae,informative_observation,80,all,0.5272875607013703,0.3665637671947479,-0.1607237935066223,-0.11548182368278503,0.11490696274842804,-0.1607237935066223,-0.11548182368278503,5
flow_jump_observation,no_prob_scale,mae,informative_observation,80,all,0.5239193379878998,0.3666657030582428,-0.157253634929657,-0.11109426617622375,0.11504638833490007,-0.157253634929657,-0.11109426617622375,5
flow_jump,no_prob_scale,mae,informative_observation,100,all,0.44698319435119627,0.37774994373321535,-0.06923325061798094,-0.0696853101253509,0.04214007011890654,-0.06923325061798094,-0.0696853101253509,5
flow_jump_observation,no_prob_scale,mae,informative_observation,100,all,0.4422411024570465,0.3667037546634674,-0.07553734779357912,-0.08124083280563354,0.03293592007279911,-0.07553734779357912,-0.08124083280563354,5
flow_jump,no_prob_scale,mae,jumps,5,all,1.181872797012329,1.0126417756080628,-0.16923102140426635,-0.18590664863586448,0.0961095008277761,-0.16923102140426635,-0.18590664863586448,5
flow_jump_observation,no_prob_scale,mae,jumps,5,all,1.1805894374847412,1.0125074148178101,-0.16808202266693112,-0.18652582168579102,0.0941778451679067,-0.16808202266693112,-0.18652582168579102,5
flow_jump,no_prob_scale,mae,jumps,10,all,1.0791406154632568,0.9738187074661255,-0.10532190799713141,-0.07850128412246715,0.2366603649958921,-0.10532190799713141,-0.07850128412246715,5
flow_jump_observation,no_prob_scale,mae,jumps,10,all,1.0783649802207946,0.9758141756057739,-0.10255080461502072,-0.07309854030609131,0.23903468952255935,-0.10255080461502072,-0.07309854030609131,5
flow_jump,no_prob_scale,mae,jumps,20,all,1.1309436082839965,0.9796226501464844,-0.15132095813751226,-0.19076967239379883,0.15440845570347994,-0.15132095813751226,-0.19076967239379883,5
flow_jump_observation,no_prob_scale,mae,jumps,20,all,1.1312163591384887,0.9810802340507507,-0.150136125087738,-0.1840642690658567,0.1543962661474295,-0.150136125087738,-0.1840642690658567,5
flow_jump,no_prob_scale,mae,jumps,40,all,1.1049762964248657,0.9228949308395386,-0.18208136558532717,-0.07183867692947399,0.29254484212885656,-0.18208136558532717,-0.07183867692947399,5
flow_jump_observation,no_prob_scale,mae,jumps,40,all,1.104918360710144,0.9227030992507934,-0.1822152614593506,-0.07239019870758068,0.292766874275039,-0.1822152614593506,-0.07239019870758068,5
flow_jump,no_prob_scale,mae,jumps,80,all,1.0480615139007567,0.7112921357154847,-0.3367693781852722,-0.32543128728866577,0.11956108504421564,-0.3367693781852722,-0.32543128728866577,5
flow_jump_observation,no_prob_scale,mae,jumps,80,all,1.0479094505310058,0.7107527256011963,-0.3371567249298096,-0.3258521556854248,0.1205980517968676,-0.3371567249298096,-0.3258521556854248,5
flow_jump,no_prob_scale,mae,jumps,100,all,0.9971213102340698,0.7138704061508179,-0.28325090408325193,-0.2510751485824585,0.1129312967083227,-0.28325090408325193,-0.2510751485824585,5
flow_jump_observation,no_prob_scale,mae,jumps,100,all,0.996588921546936,0.7138761281967163,-0.2827127933502197,-0.2509469985961914,0.11326684637422522,-0.2827127933502197,-0.2509469985961914,5
flow_jump,no_prob_scale,mae,misspecified,5,all,1.8273665189743042,1.3840411186218262,-0.443325400352478,-0.5063761472702026,0.1629132606661922,-0.443325400352478,-0.5063761472702026,5
flow_jump_observation,no_prob_scale,mae,misspecified,5,all,1.8390284776687622,1.3771954298019409,-0.4618330478668212,-0.5547510385513306,0.15435616868943375,-0.4618330478668212,-0.5547510385513306,5
flow_jump,no_prob_scale,mae,misspecified,10,all,1.866967248916626,1.2190350532531737,-0.6479321956634522,-0.5438989400863647,0.22832383647594678,-0.6479321956634522,-0.5438989400863647,5
flow_jump_observation,no_prob_scale,mae,misspecified,10,all,1.8669105529785157,1.2228987097740174,-0.6440118432044983,-0.5407246351242063,0.2262494848496914,-0.6440118432044983,-0.5407246351242063,5
flow_jump,no_prob_scale,mae,misspecified,20,all,1.6023372888565064,1.0717966914176942,-0.5305405974388122,-0.658639132976532,0.4297340502854897,-0.5305405974388122,-0.658639132976532,5
flow_jump_observation,no_prob_scale,mae,misspecified,20,all,1.5849903106689454,1.0864948391914369,-0.49849547147750856,-0.6034001111984253,0.39453732308895206,-0.49849547147750856,-0.6034001111984253,5
flow_jump,no_prob_scale,mae,misspecified,40,all,1.6755884408950805,1.1284577608108521,-0.5471306800842284,-0.5506860017776489,0.058012121369646105,-0.5471306800842284,-0.5506860017776489,5
flow_jump_observation,no_prob_scale,mae,misspecified,40,all,1.674325704574585,1.1416547060012818,-0.5326709985733031,-0.5507371425628662,0.0679539265270555,-0.5326709985733031,-0.5507371425628662,5
flow_jump,no_prob_scale,mae,misspecified,80,all,1.4711745023727416,0.8783038496971131,-0.5928706526756287,-0.6293398141860962,0.10838219192930196,-0.5928706526756287,-0.6293398141860962,5
flow_jump_observation,no_prob_scale,mae,misspecified,80,all,1.4675967693328857,0.88005610704422,-0.5875406622886657,-0.6359654068946838,0.11433234496713555,-0.5875406622886657,-0.6359654068946838,5
flow_jump,no_prob_scale,mae,misspecified,100,all,1.6109678506851197,0.9062601685523987,-0.7047076821327208,-0.7055932879447937,0.15769600665176287,-0.7047076821327208,-0.7055932879447937,5
flow_jump_observation,no_prob_scale,mae,misspecified,100,all,1.6218761444091796,0.8990725874900818,-0.7228035569190979,-0.7165214419364929,0.1809354652093628,-0.7228035569190979,-0.7165214419364929,5
flow_jump,no_prob_scale,mae,site_shift,5,all,0.6767417669296265,0.6196645259857178,-0.05707724094390869,-0.10095870494842529,0.08600142651153743,-0.05707724094390869,-0.10095870494842529,5
flow_jump_observation,no_prob_scale,mae,site_shift,5,all,0.6751914620399475,0.6186728835105896,-0.05651857852935791,-0.09602177143096924,0.08389015727247784,-0.05651857852935791,-0.09602177143096924,5
flow_jump,no_prob_scale,mae,site_shift,10,all,0.6888314604759216,0.6267315566539764,-0.06209990382194519,-0.06729662418365479,0.12256238335852382,-0.06209990382194519,-0.06729662418365479,5
flow_jump_observation,no_prob_scale,mae,site_shift,10,all,0.6825292706489563,0.6196348488330841,-0.06289442181587221,-0.06764936447143555,0.14962365667626154,-0.06289442181587221,-0.06764936447143555,5
flow_jump,no_prob_scale,mae,site_shift,20,all,0.6124495506286621,0.4775128424167633,-0.13493670821189882,-0.15165421366691595,0.12046629050249073,-0.13493670821189882,-0.15165421366691595,5
flow_jump_observation,no_prob_scale,mae,site_shift,20,all,0.6108365774154663,0.47868937253952026,-0.13214720487594606,-0.14856985211372375,0.11921392388941811,-0.13214720487594606,-0.14856985211372375,5
flow_jump,no_prob_scale,mae,site_shift,40,all,0.5984388172626496,0.40170820951461794,-0.19673060774803164,-0.22592303156852722,0.08910739260415601,-0.19673060774803164,-0.22592303156852722,5
flow_jump_observation,no_prob_scale,mae,site_shift,40,all,0.5980675399303437,0.40310774445533754,-0.19495979547500614,-0.2257271111011505,0.08931803308731331,-0.19495979547500614,-0.2257271111011505,5
flow_jump,no_prob_scale,mae,site_shift,80,all,0.49622865319252013,0.37824724316596986,-0.1179814100265503,-0.09308668971061712,0.07844314932880075,-0.1179814100265503,-0.09308668971061712,5
flow_jump_observation,no_prob_scale,mae,site_shift,80,all,0.49722321033477784,0.37702887058258056,-0.12019433975219726,-0.09814834594726562,0.07876577711570946,-0.12019433975219726,-0.09814834594726562,5
flow_jump,no_prob_scale,mae,site_shift,100,all,0.44852811098098755,0.38645297288894653,-0.062075138092041,-0.05318829417228699,0.04925242874581879,-0.062075138092041,-0.05318829417228699,5
flow_jump_observation,no_prob_scale,mae,site_shift,100,all,0.4464406371116638,0.38587664365768426,-0.06056399345397954,-0.0519742369651795,0.047167668453947084,-0.06056399345397954,-0.0519742369651795,5
flow_jump,no_prob_scale,mae,smooth,5,all,0.36677074432373047,0.3767686128616333,0.009997868537902821,0.006657242774963323,0.02258986380173726,0.009997868537902821,0.006657242774963323,5
flow_jump_observation,no_prob_scale,mae,smooth,5,all,0.36688383221626275,0.37610158920288084,0.009217756986618041,0.00748974084854126,0.021030627336288625,0.009217756986618041,0.00748974084854126,5
flow_jump,no_prob_scale,mae,smooth,10,all,0.33805795907974245,0.32244331836700435,-0.015614640712738059,-0.01666072010993963,0.013811809285483966,-0.015614640712738059,-0.01666072010993963,5
flow_jump_observation,no_prob_scale,mae,smooth,10,all,0.33712295889854427,0.3228919982910156,-0.014230960607528676,-0.017185598611831665,0.015050300023062306,-0.014230960607528676,-0.017185598611831665,5
flow_jump,no_prob_scale,mae,smooth,20,all,0.3316520988941193,0.31191965341567995,-0.01973244547843931,0.010007739067077692,0.06025708913359976,-0.01973244547843931,0.010007739067077692,5
flow_jump_observation,no_prob_scale,mae,smooth,20,all,0.33165609240531924,0.3161104381084442,-0.015545654296875,0.009881645441055298,0.06136550137042972,-0.015545654296875,0.009881645441055298,5
flow_jump,no_prob_scale,mae,smooth,40,all,0.3206303477287292,0.2791548609733582,-0.041475486755371105,-0.046389371156692505,0.035869385632247015,-0.041475486755371105,-0.046389371156692505,5
flow_jump_observation,no_prob_scale,mae,smooth,40,all,0.32090837955474855,0.2798677802085876,-0.04104059934616092,-0.046105742454528864,0.03623064854489131,-0.04104059934616092,-0.046105742454528864,5
flow_jump,no_prob_scale,mae,smooth,80,all,0.29327683448791503,0.26614001095294954,-0.02713682353496552,-0.0429776459932327,0.029729268275174636,-0.02713682353496552,-0.0429776459932327,5
flow_jump_observation,no_prob_scale,mae,smooth,80,all,0.29296875,0.2666987985372543,-0.026269951462745682,-0.04281072318553919,0.030220808907677376,-0.026269951462745682,-0.04281072318553919,5
flow_jump,no_prob_scale,mae,smooth,100,all,0.29236813187599175,0.28334634900093075,-0.009021782875061057,-0.004400044679641724,0.04166259960440903,-0.009021782875061057,-0.004400044679641724,5
flow_jump_observation,no_prob_scale,mae,smooth,100,all,0.2915200531482696,0.2840100765228271,-0.007509976625442505,-0.0038344562053679865,0.04142860596544615,-0.007509976625442505,-0.0038344562053679865,5
flow_jump,no_representation,mae,informative_observation,5,all,0.6902120232582092,0.7247876763343811,0.03457565307617187,0.02623969316482544,0.1364614919445133,0.03457565307617187,0.02623969316482544,5
flow_jump_observation,no_representation,mae,informative_observation,5,all,0.6883990406990051,0.7220760464668274,0.03367700576782227,0.02182137966156006,0.13685306199202918,0.03367700576782227,0.02182137966156006,5
flow_jump,no_representation,mae,informative_observation,10,all,0.6910734891891479,0.7469545483589173,0.055881059169769286,0.11065351963043213,0.14263925426021434,0.055881059169769286,0.11065351963043213,5
flow_jump_observation,no_representation,mae,informative_observation,10,all,0.6907683491706849,0.7471624612808228,0.05639411211013794,0.11231529712677002,0.14483179380374034,0.05639411211013794,0.11231529712677002,5
flow_jump,no_representation,mae,informative_observation,20,all,0.6061246275901795,0.6660680770874023,0.0599434494972229,0.06475973129272461,0.1554731394066399,0.0599434494972229,0.06475973129272461,5
flow_jump_observation,no_representation,mae,informative_observation,20,all,0.6064669728279114,0.6695423722267151,0.06307539939880372,0.06959539651870728,0.15946065361906167,0.06307539939880372,0.06959539651870728,5
flow_jump,no_representation,mae,informative_observation,40,all,0.6346322655677795,0.6594418704509735,0.02480960488319397,0.04182446002960205,0.13479745514486216,0.02480960488319397,0.04182446002960205,5
flow_jump_observation,no_representation,mae,informative_observation,40,all,0.6338182926177979,0.6611985325813293,0.027380239963531505,0.05116468667984009,0.1345015805977797,0.027380239963531505,0.05116468667984009,5
flow_jump,no_representation,mae,informative_observation,80,all,0.5272875607013703,0.5106088936328887,-0.016678667068481434,-0.07492369413375849,0.14863620123180132,-0.016678667068481434,-0.07492369413375849,5
flow_jump_observation,no_representation,mae,informative_observation,80,all,0.5239193379878998,0.5086910843849182,-0.015228253602981568,-0.071663647890091,0.1494226155514341,-0.015228253602981568,-0.071663647890091,5
flow_jump,no_representation,mae,informative_observation,100,all,0.44698319435119627,0.49139671921730044,0.044413524866104136,0.06797128915786743,0.11333753922734638,0.044413524866104136,0.06797128915786743,5
flow_jump_observation,no_representation,mae,informative_observation,100,all,0.4422411024570465,0.4868245363235474,0.044583433866500856,0.06447976827621466,0.11348093441145964,0.044583433866500856,0.06447976827621466,5
flow_jump,no_representation,mae,jumps,5,all,1.181872797012329,1.1923320412635803,0.010459244251251287,0.02498769760131858,0.15149407058422984,0.010459244251251287,0.02498769760131858,5
flow_jump_observation,no_representation,mae,jumps,5,all,1.1805894374847412,1.1931837320327758,0.012594294548034712,0.028863906860351562,0.14916364069431434,0.012594294548034712,0.028863906860351562,5
flow_jump,no_representation,mae,jumps,10,all,1.0791406154632568,1.1660258769989014,0.08688526153564453,0.1860308647155764,0.25889750939531775,0.08688526153564453,0.1860308647155764,5
flow_jump_observation,no_representation,mae,jumps,10,all,1.0783649802207946,1.1656960368156433,0.08733105659484867,0.18604886531829834,0.25968660756897277,0.08733105659484867,0.18604886531829834,5
flow_jump,no_representation,mae,jumps,20,all,1.1309436082839965,1.238607120513916,0.1076635122299193,0.15124714374542214,0.2197777484815276,0.1076635122299193,0.15124714374542214,5
flow_jump_observation,no_representation,mae,jumps,20,all,1.1312163591384887,1.2386204242706298,0.10740406513214121,0.15126168727874778,0.21957663835024377,0.10740406513214121,0.15126168727874778,5
flow_jump,no_representation,mae,jumps,40,all,1.1049762964248657,1.1847387194633483,0.07976242303848265,0.10309445858001709,0.24624871123492584,0.07976242303848265,0.10309445858001709,5
flow_jump_observation,no_representation,mae,jumps,40,all,1.104918360710144,1.1849942088127137,0.0800758481025696,0.10322976112365745,0.245895144394138,0.0800758481025696,0.10322976112365745,5
flow_jump,no_representation,mae,jumps,80,all,1.0480615139007567,1.0544744372367858,0.006412923336029053,-0.024079978466033936,0.29384942618670223,0.006412923336029053,-0.024079978466033936,5
flow_jump_observation,no_representation,mae,jumps,80,all,1.0479094505310058,1.0313490629196167,-0.01656038761138918,-0.022670209407806396,0.28555801649801005,-0.01656038761138918,-0.022670209407806396,5
flow_jump,no_representation,mae,jumps,100,all,0.9971213102340698,0.9964734554290772,-0.0006478548049926758,0.02914726734161377,0.2873416341182671,-0.0006478548049926758,0.02914726734161377,5
flow_jump_observation,no_representation,mae,jumps,100,all,0.996588921546936,0.996537446975708,-5.1474571228027345e-05,0.03131288290023804,0.28718088721606594,-5.1474571228027345e-05,0.03131288290023804,5
flow_jump,no_representation,mae,misspecified,5,all,1.8273665189743042,1.861292338371277,0.03392581939697261,-0.09213995933532715,0.229009384781674,0.03392581939697261,-0.09213995933532715,5
flow_jump_observation,no_representation,mae,misspecified,5,all,1.8390284776687622,1.8729064226150514,0.03387794494628902,-0.09838318824768022,0.22707163283810947,0.03387794494628902,-0.09838318824768022,5
flow_jump,no_representation,mae,misspecified,10,all,1.866967248916626,1.7521092176437378,-0.11485803127288804,0.09962451457977362,0.43593095549636285,-0.11485803127288804,0.09962451457977362,5
flow_jump_observation,no_representation,mae,misspecified,10,all,1.8669105529785157,1.7590720415115357,-0.10783851146698016,0.09953439235687256,0.43340157714002175,-0.10783851146698016,0.09953439235687256,5
flow_jump,no_representation,mae,misspecified,20,all,1.6023372888565064,1.7560150861740111,0.1536777973175049,0.28640031814575195,0.3383109383859795,0.1536777973175049,0.28640031814575195,5
flow_jump_observation,no_representation,mae,misspecified,20,all,1.5849903106689454,1.7518110752105713,0.1668207645416259,0.2799729108810425,0.29661268982814676,0.1668207645416259,0.2799729108810425,5
flow_jump,no_representation,mae,misspecified,40,all,1.6755884408950805,1.6375717639923095,-0.038016676902770906,0.0642892122268679,0.37818964096186214,-0.038016676902770906,0.0642892122268679,5
flow_jump_observation,no_representation,mae,misspecified,40,all,1.674325704574585,1.6516068935394288,-0.02271881103515625,0.11276900768280029,0.3842640184791062,-0.02271881103515625,0.11276900768280029,5
flow_jump,no_representation,mae,misspecified,80,all,1.4711745023727416,1.6911869287490844,0.22001242637634294,0.34645414352417014,0.29013941414196814,0.22001242637634294,0.34645414352417014,5
flow_jump_observation,no_representation,mae,misspecified,80,all,1.4675967693328857,1.6900177001953125,0.22242093086242676,0.3501654863357544,0.29195664859862913,0.22242093086242676,0.3501654863357544,5
flow_jump,no_representation,mae,misspecified,100,all,1.6109678506851197,1.5723455667495727,-0.038622283935546745,-0.192063450813293,0.44702961096044697,-0.038622283935546745,-0.192063450813293,5
flow_jump_observation,no_representation,mae,misspecified,100,all,1.6218761444091796,1.5695127487182619,-0.05236339569091784,-0.1880016326904297,0.4663184789988288,-0.05236339569091784,-0.1880016326904297,5
flow_jump,no_representation,mae,site_shift,5,all,0.6767417669296265,0.6409789204597474,-0.03576284646987915,0.0334625244140625,0.14110266600484925,-0.03576284646987915,0.0334625244140625,5
flow_jump_observation,no_representation,mae,site_shift,5,all,0.6751914620399475,0.6396993398666382,-0.035492122173309326,0.03316318988800049,0.1430535540596492,-0.035492122173309326,0.03316318988800049,5
flow_jump,no_representation,mae,site_shift,10,all,0.6888314604759216,0.6942980825901032,0.005466622114181507,0.11450493335723877,0.2558511478041567,0.005466622114181507,0.11450493335723877,5
flow_jump_observation,no_representation,mae,site_shift,10,all,0.6825292706489563,0.693666297197342,0.011137026548385609,0.11580759286880493,0.2652487636648844,0.011137026548385609,0.11580759286880493,5
flow_jump,no_representation,mae,site_shift,20,all,0.6124495506286621,0.635309100151062,0.0228595495223999,0.035604774951934814,0.08276443466992389,0.0228595495223999,0.035604774951934814,5
flow_jump_observation,no_representation,mae,site_shift,20,all,0.6108365774154663,0.634762990474701,0.023926413059234618,0.03646343946456909,0.08449343099534364,0.023926413059234618,0.03646343946456909,5
flow_jump,no_representation,mae,site_shift,40,all,0.5984388172626496,0.6611711621284485,0.06273234486579896,0.06392598152160645,0.08439668692716833,0.06273234486579896,0.06392598152160645,5
flow_jump_observation,no_representation,mae,site_shift,40,all,0.5980675399303437,0.6608126997947693,0.06274515986442566,0.06366431713104248,0.0841049377373152,0.06274515986442566,0.06366431713104248,5
flow_jump,no_representation,mae,site_shift,80,all,0.49622865319252013,0.5384215712547302,0.042192918062210094,-0.009633421897888184,0.11144944894905387,0.042192918062210094,-0.009633421897888184,5
flow_jump_observation,no_representation,mae,site_shift,80,all,0.49722321033477784,0.5342258810997009,0.037002670764923105,-0.017749011516571045,0.11182435672093649,0.037002670764923105,-0.017749011516571045,5
flow_jump,no_representation,mae,site_shift,100,all,0.44852811098098755,0.5131644129753112,0.06463630199432376,0.0637761652469635,0.11664213470931188,0.06463630199432376,0.0637761652469635,5
flow_jump_observation,no_representation,mae,site_shift,100,all,0.4464406371116638,0.5108187437057495,0.06437810659408567,0.062200337648391724,0.11691645902067431,0.06437810659408567,0.062200337648391724,5
flow_jump,no_representation,mae,smooth,5,all,0.36677074432373047,0.3822326779365539,0.015461933612823464,0.007821917533874456,0.04271398234310137,0.015461933612823464,0.007821917533874456,5
flow_jump_observation,no_representation,mae,smooth,5,all,0.36688383221626275,0.38217625617980955,0.015292423963546764,0.007453113794326782,0.04256865010220004,0.015292423963546764,0.007453113794326782,5
flow_jump,no_representation,mae,smooth,10,all,0.33805795907974245,0.32841526269912713,-0.009642696380615257,-0.0017468035221100409,0.02372444734801824,-0.009642696380615257,-0.0017468035221100409,5
flow_jump_observation,no_representation,mae,smooth,10,all,0.33712295889854427,0.33057467341423036,-0.006548285484313954,-0.0019315779209136963,0.018544182191218807,-0.006548285484313954,-0.0019315779209136963,5
flow_jump,no_representation,mae,smooth,20,all,0.3316520988941193,0.3190354257822036,-0.0126166731119156,-0.0010576844215393066,0.04087884002064094,-0.0126166731119156,-0.0010576844215393066,5
flow_jump_observation,no_representation,mae,smooth,20,all,0.33165609240531924,0.3190787672996521,-0.012577325105667132,-0.0009095668792724054,0.04055434873853241,-0.012577325105667132,-0.0009095668792724054,5
flow_jump,no_representation,mae,smooth,40,all,0.3206303477287292,0.30819682478904725,-0.012433522939682006,0.0028319358825683594,0.03325604189913189,-0.012433522939682006,0.0028319358825683594,5
flow_jump_observation,no_representation,mae,smooth,40,all,0.32090837955474855,0.30911109447479246,-0.011797285079956065,0.0028280317783355158,0.03262278156032811,-0.011797285079956065,0.0028280317783355158,5
flow_jump,no_representation,mae,smooth,80,all,0.29327683448791503,0.2722581297159195,-0.02101870477199554,-0.020397275686264038,0.015464876658627537,-0.02101870477199554,-0.020397275686264038,5
flow_jump_observation,no_representation,mae,smooth,80,all,0.29296875,0.271857425570488,-0.021111324429512017,-0.0199984610080719,0.01534476718308876,-0.021111324429512017,-0.0199984610080719,5
flow_jump,no_representation,mae,smooth,100,all,0.29236813187599175,0.2677936941385269,-0.02457443773746491,-0.030984088778495816,0.023287968282081798,-0.02457443773746491,-0.030984088778495816,5
flow_jump_observation,no_representation,mae,smooth,100,all,0.2915200531482696,0.2673819094896316,-0.024138143658638006,-0.0301138907670975,0.023099013994082342,-0.024138143658638006,-0.0301138907670975,5
