model,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,world,benchmark,ablation,ablated_value,ablated_parameters,full_value,full_parameters,raw_delta_ablated_minus_full,oriented_component_benefit
flow_jump,80,64,16,202,102,202,302,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0190782805186626,4879,-0.0243931179652908,6967,0.0053148374466282025,-0.0053148374466282025
flow_jump_observation,80,64,16,202,102,202,302,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0189530665649214,5554,-0.025678709759746,7642,0.006725643194824601,-0.006725643194824601
flow_jump,80,64,16,203,103,203,303,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.0192300883709604,4879,0.0172696601607957,6967,0.001960428210164702,-0.001960428210164702
flow_jump_observation,80,64,16,203,103,203,303,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.0196741241666391,5554,0.0162613123404932,7642,0.0034128118261459,-0.0034128118261459
flow_jump,80,64,16,204,104,204,304,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0004007158814532,4879,-0.0032302826506176,6967,0.0028295667691644,-0.0028295667691644
flow_jump_observation,80,64,16,204,104,204,304,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.000323710466358,5554,-0.0030013973449268,7642,0.0026776868785688,-0.0026776868785688
flow_jump,80,64,16,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0008707939701548,4879,-0.021357006680481,6967,0.0204862127103262,-0.0204862127103262
flow_jump_observation,80,64,16,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0003789523550128,5554,-0.02112178937059,7642,0.020742837015577203,-0.020742837015577203
flow_jump,100,80,20,201,101,201,301,test,all,event_roc_auc,site_shift,low_n,no_jump,0.5031999210143092,4879,0.502381645405306,6967,0.0008182756090031607,-0.0008182756090031607
flow_jump_observation,100,80,20,201,101,201,301,test,all,event_roc_auc,site_shift,low_n,no_jump,0.503369060930827,5554,0.5019468116933326,7642,0.001422249237494455,-0.001422249237494455
flow_jump,100,80,20,202,102,202,302,test,all,event_roc_auc,site_shift,low_n,no_jump,0.4908953976970695,4879,0.5008781730002346,6967,-0.009982775303165103,0.009982775303165103
flow_jump_observation,100,80,20,202,102,202,302,test,all,event_roc_auc,site_shift,low_n,no_jump,0.4918867337940922,5554,0.5008601107512594,7642,-0.008973376957167156,0.008973376957167156
flow_jump,100,80,20,203,103,203,303,test,all,event_roc_auc,site_shift,low_n,no_jump,0.5010367908193345,4879,0.5066334426856701,6967,-0.005596651866335622,0.005596651866335622
flow_jump_observation,100,80,20,203,103,203,303,test,all,event_roc_auc,site_shift,low_n,no_jump,0.5011864456781229,5554,0.5068473664162815,7642,-0.0056609207381586035,0.0056609207381586035
flow_jump,100,80,20,204,104,204,304,test,all,event_roc_auc,site_shift,low_n,no_jump,0.4957987612004143,4879,0.4825092867756315,6967,0.013289474424782788,-0.013289474424782788
flow_jump_observation,100,80,20,204,104,204,304,test,all,event_roc_auc,site_shift,low_n,no_jump,0.4958470453982619,5554,0.4824966229906794,7642,0.013350422407582496,-0.013350422407582496
flow_jump,100,80,20,205,105,205,305,test,all,event_roc_auc,site_shift,low_n,no_jump,0.4902130290228045,4879,0.4854386942090897,6967,0.004774334813714809,-0.004774334813714809
flow_jump_observation,100,80,20,205,105,205,305,test,all,event_roc_auc,site_shift,low_n,no_jump,0.4895041046213337,5554,0.4851117666943806,7642,0.004392337926953094,-0.004392337926953094
flow_jump,100,80,20,201,101,201,301,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.5185926578509935,4879,0.5092973485880108,6967,0.00929530926298272,-0.00929530926298272
flow_jump_observation,100,80,20,201,101,201,301,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.5190339414732136,5554,0.5085144451312364,7642,0.01051949634197713,-0.01051949634197713
flow_jump,100,80,20,202,102,202,302,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.4906350769034769,4879,0.5349078126027214,6967,-0.04427273569924445,0.04427273569924445
flow_jump_observation,100,80,20,202,102,202,302,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.4907092574769594,5554,0.5349787265087478,7642,-0.044269469031788355,0.044269469031788355
flow_jump,100,80,20,203,103,203,303,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.4688302618821199,4879,0.4807611872032896,6967,-0.011930925321169683,0.011930925321169683
flow_jump_observation,100,80,20,203,103,203,303,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.4689659391316121,5554,0.4807710239493918,7642,-0.011805084817779699,0.011805084817779699
flow_jump,100,80,20,204,104,204,304,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.4862344726413656,4879,0.4940257177831123,6967,-0.007791245141746672,0.007791245141746672
flow_jump_observation,100,80,20,204,104,204,304,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.485988047267947,5554,0.4938320425621094,7642,-0.00784399529416241,0.00784399529416241
flow_jump,100,80,20,205,105,205,305,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.5061467119820519,4879,0.5112223602675798,6967,-0.005075648285527978,0.005075648285527978
flow_jump_observation,100,80,20,205,105,205,305,test,site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.5056853010786362,5554,0.5108022774061391,7642,-0.0051169763275029645,0.0051169763275029645
flow_jump,100,80,20,201,101,201,301,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.498973703138524,4879,0.5019416006287918,6967,-0.002967897490267768,0.002967897490267768
flow_jump_observation,100,80,20,201,101,201,301,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.498873482994487,5554,0.501879344886875,7642,-0.0030058618923879954,0.0030058618923879954
flow_jump,100,80,20,202,102,202,302,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4753766508090788,4879,0.4921224552699716,6967,-0.0167458044608928,0.0167458044608928
flow_jump_observation,100,80,20,202,102,202,302,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4755704643771108,5554,0.4918842497850533,7642,-0.016313785407942483,0.016313785407942483
flow_jump,100,80,20,203,103,203,303,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4869461937187027,4879,0.500650606500998,6967,-0.013704412782295339,0.013704412782295339
flow_jump_observation,100,80,20,203,103,203,303,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4869915797600453,5554,0.5006375992764722,7642,-0.01364601951642691,0.01364601951642691
flow_jump,100,80,20,204,104,204,304,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4977684001319293,4879,0.4899120092562952,6967,0.007856390875634112,-0.007856390875634112
flow_jump_observation,100,80,20,204,104,204,304,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4974945183706271,5554,0.4898903967721152,7642,0.00760412159851187,-0.00760412159851187
flow_jump,100,80,20,205,105,205,305,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4956956964830336,4879,0.4981613484885234,6967,-0.0024656520054898157,0.0024656520054898157
flow_jump_observation,100,80,20,205,105,205,305,test,site_1,event_roc_auc,site_shift,observation_shift,no_jump,0.4957447459417544,5554,0.4974753157870226,7642,-0.001730569845268204,0.001730569845268204
flow_jump,100,80,20,201,101,201,301,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0196189547124694,4879,-0.007355747959219,6967,-0.0122632067532504,0.0122632067532504
flow_jump_observation,100,80,20,201,101,201,301,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0201604584787265,5554,-0.0066351002443614,7642,-0.013525358234365098,0.013525358234365098
flow_jump,100,80,20,202,102,202,302,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.015258426094398,4879,-0.0427853573327497,6967,0.027526931238351697,-0.027526931238351697
flow_jump_observation,100,80,20,202,102,202,302,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0151387930998486,5554,-0.0430944767236944,7642,0.027955683623845803,-0.027955683623845803
flow_jump,100,80,20,203,103,203,303,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.0181159318365827,4879,0.0198894192977083,6967,-0.0017734874611256002,0.0017734874611256002
flow_jump_observation,100,80,20,203,103,203,303,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.0180256406284332,5554,0.0198665753270803,7642,-0.001840934698647101,0.001840934698647101
flow_jump,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.0115339274905636,4879,-0.004113708526817,6967,0.0156476360173806,-0.0156476360173806
flow_jump_observation,100,80,20,204,104,204,304,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,0.0115064711026801,5554,-0.0039416457899942,7642,0.0154481168926743,-0.0154481168926743
flow_jump,100,80,20,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0104510154990182,4879,-0.0130610117790564,6967,0.002609996280038201,-0.002609996280038201
flow_jump_observation,100,80,20,205,105,205,305,test,site_1_minus_site_0,event_roc_auc,site_shift,observation_shift,no_jump,-0.0099405551368818,5554,-0.0133269616191165,7642,0.0033864064822347,-0.0033864064822347
flow_jump,5,4,1,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5197885672369618,4879,0.5043040671202773,6967,0.015484500116684452,-0.015484500116684452
flow_jump_observation,5,4,1,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5201737549408556,5554,0.5039998216308591,7642,0.016173933309996502,-0.016173933309996502
flow_jump,5,4,1,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4726856919434852,4879,0.4773910141332748,6967,-0.004705322189789585,0.004705322189789585
flow_jump_observation,5,4,1,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4726288065399514,5554,0.4773747050809442,7642,-0.004745898540992832,0.004745898540992832
flow_jump,5,4,1,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5241683947599964,4879,0.4996254819804061,6967,0.02454291277959031,-0.02454291277959031
flow_jump_observation,5,4,1,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5242451707539715,5554,0.499869212754401,7642,0.024375957999570486,-0.024375957999570486
flow_jump,5,4,1,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4797562186622651,4879,0.4904891682027009,6967,-0.010732949540435799,0.010732949540435799
flow_jump_observation,5,4,1,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4798565042064813,5554,0.4905549069545049,7642,-0.010698402748023583,0.010698402748023583
flow_jump,5,4,1,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.4999736093001832,4879,0.4992153584154454,6967,0.0007582508847377989,-0.0007582508847377989
flow_jump_observation,5,4,1,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.5001238268391407,5554,0.4992202176554117,7642,0.0009036091837290039,-0.0009036091837290039
flow_jump,10,8,2,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5155662779617177,4879,0.5042230109561802,6967,0.01134326700553756,-0.01134326700553756
flow_jump_observation,10,8,2,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5155576557736905,5554,0.5042454970148237,7642,0.01131215875886682,-0.01131215875886682
flow_jump,10,8,2,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4742034687391511,4879,0.476831367396627,6967,-0.0026278986574759244,0.0026278986574759244
flow_jump_observation,10,8,2,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4742603541426848,5554,0.4767862944576915,7642,-0.0025259403150066917,0.0025259403150066917
flow_jump,10,8,2,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5250718229621595,4879,0.5111266379012076,6967,0.013945185060951881,-0.013945185060951881
flow_jump_observation,10,8,2,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.525080064679074,5554,0.510339633952545,7642,0.014740430726528975,-0.014740430726528975
flow_jump,10,8,2,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4865633745530484,4879,0.487001859216509,6967,-0.0004384846634606365,0.0004384846634606365
flow_jump_observation,10,8,2,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4866121394473088,5554,0.4870365258243863,7642,-0.00042438637707747917,0.00042438637707747917
flow_jump,10,8,2,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.5011229033322071,4879,0.4952675191728434,6967,0.005855384159363708,-0.005855384159363708
flow_jump_observation,10,8,2,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.5011331244921361,5554,0.495215114783207,7642,0.005918009708929084,-0.005918009708929084
flow_jump,20,16,4,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5106531501144966,4879,0.5172804980844309,6967,-0.00662734796993425,0.00662734796993425
flow_jump_observation,20,16,4,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5099191246359689,5554,0.5173889401408964,7642,-0.007469815504927535,0.007469815504927535
flow_jump,20,16,4,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4653823412861554,4879,0.4900193239073435,6967,-0.024636982621188075,0.024636982621188075
flow_jump_observation,20,16,4,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4664854684559374,5554,0.4899185789298178,7642,-0.023433110473880414,0.023433110473880414
flow_jump,20,16,4,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5152319731246413,4879,0.5072293460173624,6967,0.008002627107278948,-0.008002627107278948
flow_jump_observation,20,16,4,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5152443357000129,5554,0.5072110222001448,7642,0.008033313499868133,-0.008033313499868133
flow_jump,20,16,4,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4868415461243211,4879,0.4909689492631028,6967,-0.004127403138781682,0.004127403138781682
flow_jump_observation,20,16,4,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4868885537250947,5554,0.4909761781294921,7642,-0.004087624404397416,0.004087624404397416
flow_jump,20,16,4,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.5024803487727865,4879,0.4936072509243657,6967,0.008873097848420775,-0.008873097848420775
flow_jump_observation,20,16,4,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.5025141121125521,5554,0.4935822425945392,7642,0.008931869518012947,-0.008931869518012947
flow_jump,40,32,8,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5203171795311231,4879,0.5265354483598548,6967,-0.006218268828731666,0.006218268828731666
flow_jump_observation,40,32,8,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5202387062251134,5554,0.5265286113825645,7642,-0.006289905157451092,0.006289905157451092
flow_jump,40,32,8,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4839292311320323,4879,0.4895511077879186,6967,-0.005621876655886315,0.005621876655886315
flow_jump_observation,40,32,8,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4839082113687442,5554,0.4894920811521314,7642,-0.0055838697833872075,0.0055838697833872075
flow_jump,40,32,8,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5288581717343357,4879,0.4977931402669804,6967,0.031065031467355286,-0.031065031467355286
flow_jump_observation,40,32,8,203,103,203,303,test,all,event_roc_auc,smooth,low_n,no_jump,0.5288540108675439,5554,0.4977624538743911,7642,0.031091556993152802,-0.031091556993152802
flow_jump,40,32,8,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4926916959575539,4879,0.4887823569650966,6967,0.003909338992457323,-0.003909338992457323
flow_jump_observation,40,32,8,204,104,204,304,test,all,event_roc_auc,smooth,low_n,no_jump,0.4927334316778671,5554,0.488780519794633,7642,0.0039529118832341,-0.0039529118832341
flow_jump,40,32,8,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.4975514457369929,4879,0.4895490315325297,6967,0.008002414204463182,-0.008002414204463182
flow_jump_observation,40,32,8,205,105,205,305,test,all,event_roc_auc,smooth,low_n,no_jump,0.4971559622497376,5554,0.4895736209623591,7642,0.007582341287378502,-0.007582341287378502
flow_jump,80,64,16,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5169837352868247,4879,0.5122932270168171,6967,0.0046905082700076095,-0.0046905082700076095
flow_jump_observation,80,64,16,201,101,201,301,test,all,event_roc_auc,smooth,low_n,no_jump,0.5174903553040358,5554,0.5122247432942927,7642,0.00526561200974307,-0.00526561200974307
flow_jump,80,64,16,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4780443754682161,4879,0.494358459694586,6967,-0.01631408422636993,0.01631408422636993
flow_jump_observation,80,64,16,202,102,202,302,test,all,event_roc_auc,smooth,low_n,no_jump,0.4779999092117524,5554,0.4941561132466334,7642,-0.016156204034880994,0.016156204034880994
