stage,world,cohort_seed,subset_seed,model_seed,n_train,n_fit,n_validation,model,variant,optimization_policy,split,site_or_shift,metric,value,trainable_parameters,backend
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.032880661958089,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1442197907436935,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2894985947898923,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2751272916793823,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4330173131771984,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5097600586316584,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.032880661958089,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1442197907436935,4156,torch
phase07,smooth,409,509,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2894985947898923,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3004445135593414,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.479228862236603,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4901880438090139,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0293759877654451,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1346355306323231,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3219945615225353,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3004445135593414,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.479228862236603,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4901880438090139,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0293759877654451,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1346355306323231,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3219945615225353,3556,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2922625541687011,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4560067848027069,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5145331469444501,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.031186698625352,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1427576085758976,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2752978012238268,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2922625541687011,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4560067848027069,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5145331469444501,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.031186698625352,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1427576085758976,4156,torch
phase07,smooth,409,509,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2752978012238268,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3061538338661194,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4893430228278788,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4970750901629529,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0285221028777577,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1305060326767559,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2467255511164379,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3061538338661194,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4893430228278788,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4970750901629529,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0285221028777577,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1305060326767559,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2467255511164379,3556,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2971019744873047,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4681167616838659,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5095359572678319,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0315263558598263,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1420857848691384,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2902294258794555,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2971019744873047,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4681167616838659,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5095359572678319,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0315263558598263,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1420857848691384,4156,torch
phase07,smooth,409,509,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2902294258794555,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.290360540151596,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4527501331447108,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4945924667050594,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0281938160240255,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1316143380364435,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3218999585371815,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.290360540151596,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4527501331447108,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4945924667050594,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0281938160240255,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1316143380364435,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3218999585371815,3556,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2718669474124908,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4289368575106743,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4609337607956276,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0382412586242182,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.178268077762734,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2751727359047985,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2718669474124908,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4289368575106743,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4609337607956276,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0382412586242182,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.178268077762734,4156,torch
phase07,smooth,410,510,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2751727359047985,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2923372983932495,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4632922816129091,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4857788062302763,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0307290707825831,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1355730349387956,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2988746480710638,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2923372983932495,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4632922816129091,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4857788062302763,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0307290707825831,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1355730349387956,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2988746480710638,3556,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2600552141666412,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4012966790187104,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4630403777149189,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0331590398856669,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1690234811120273,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3287136947731816,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2600552141666412,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4012966790187104,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4630403777149189,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0331590398856669,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1690234811120273,4156,torch
phase07,smooth,410,510,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3287136947731816,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2791101932525635,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4369387944076413,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5020664997337396,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0297490473973306,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1368566921399352,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3029041378647211,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2791101932525635,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4369387944076413,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5020664997337396,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0297490473973306,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1368566921399352,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3029041378647211,3556,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2616722881793976,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4052652013470335,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4649608911653284,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0329330076368676,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1674423599002894,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2905653525863379,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2616722881793976,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4052652013470335,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4649608911653284,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0329330076368676,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1674423599002894,4156,torch
phase07,smooth,410,510,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2905653525863379,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2790423035621643,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4327223157054632,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4984870864483527,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0307701171113729,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1425953529763617,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.315504492236164,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2790423035621643,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4327223157054632,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4984870864483527,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0307701171113729,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1425953529763617,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.315504492236164,3556,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2727780640125274,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4153549966532939,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4653628374838873,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.034510259335887,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1788117535911989,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2871805566062582,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2727780640125274,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4153549966532939,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4653628374838873,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.034510259335887,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1788117535911989,4156,torch
phase07,smooth,410,510,1104,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2871805566062582,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.290556788444519,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4621762424823507,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4810004854334344,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0304698231773148,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1394215428517786,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3288194381420921,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.290556788444519,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4621762424823507,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4810004854334344,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0304698231773148,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1394215428517786,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3288194381420921,3556,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2465454488992691,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.3768830308327403,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4642353741880142,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0323932609780107,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1621872560086555,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3034745645021084,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2465454488992691,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.3768830308327403,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4642353741880142,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0323932609780107,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1621872560086555,4156,torch
phase07,smooth,410,510,1105,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3034745645021084,4156,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2744841277599334,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.430619183405555,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4874062241426152,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0310693041782784,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1404249898326118,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3458905298790692,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2744841277599334,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.430619183405555,3556,torch
phase07,smooth,410,510,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4874062241426152,3556,torch
