model,ablation,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,value,trainable_parameters,backend,world,benchmark
flow_jump,no_prob_scale,20,16,4,201,101,201,301,test,all,event_roc_auc,0.5102198991721343,6967,,informative_observation,low_n
flow_jump,no_prob_scale,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5653268118789914,6967,,informative_observation,low_n
flow_jump,no_prob_scale,20,16,4,201,101,201,301,test,all,mae,0.38438478112220764,6967,,informative_observation,low_n
flow_jump,no_prob_scale,20,16,4,201,101,201,301,test,all,nll,1.1015308349591657,6967,,informative_observation,low_n
flow_jump,no_prob_scale,20,16,4,201,101,201,301,test,all,rmse,0.6043050596525008,6967,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,coverage_90,0.8395700735530846,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,event_brier,0.12251089135155027,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,event_log_loss,0.4114211148345451,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,event_roc_auc,0.49836859667642647,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5888868074950891,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,mae,0.7200504541397095,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,nll,2.200231013143932,5815,,informative_observation,low_n
flow_jump,no_representation,20,16,4,201,101,201,301,test,all,rmse,1.3070418535841035,5815,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,coverage_90,0.7518512097872656,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,event_brier,0.1202825711944212,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,event_log_loss,0.405884778728711,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,event_roc_auc,0.5090001531444138,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5819690833905081,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,mae,0.4550245404243469,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,nll,1.16005710710151,6967,,informative_observation,low_n
flow_jump,none,20,16,4,201,101,201,301,test,all,rmse,0.8046759076811206,6967,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,coverage_90,0.8197825602417098,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,event_brier,0.1211807334352316,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,event_log_loss,0.4084589919669396,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,event_roc_auc,0.48682621141137605,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.601544665422905,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,mae,0.5074544548988342,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,nll,0.9301233838763392,7642,,informative_observation,low_n
flow_jump_observation,no_flow,20,16,4,201,101,201,301,test,all,rmse,0.90436996922547,7642,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,coverage_90,0.7952648654003318,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,event_brier,0.13456243333600057,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,event_log_loss,0.44548567973668274,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,event_roc_auc,0.4989066206220788,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.564936486365637,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,mae,0.5249552726745605,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,nll,1.8335020089326097,5554,,informative_observation,low_n
flow_jump_observation,no_jump,20,16,4,201,101,201,301,test,all,rmse,0.8877228416815625,5554,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,coverage_90,0.7518512097872656,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,event_brier,0.1202825711944212,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,event_log_loss,0.405884778728711,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,event_roc_auc,0.5090001531444138,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5819690833905081,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,mae,0.4550245404243469,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,nll,1.16005710710151,6967,,informative_observation,low_n
flow_jump_observation,no_observation_head,20,16,4,201,101,201,301,test,all,rmse,0.8046759076811206,6967,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,coverage_90,0.970875950370242,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,event_brier,0.11908926239329781,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,event_log_loss,0.4027195694388795,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,event_roc_auc,0.5116612878309614,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5634717220975936,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,mae,0.38912302255630493,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,nll,1.1091936908547402,7642,,informative_observation,low_n
flow_jump_observation,no_prob_scale,20,16,4,201,101,201,301,test,all,rmse,0.6168551938665957,7642,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,coverage_90,0.8409074023626142,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,event_brier,0.1225758198083233,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,event_log_loss,0.41154531491610546,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,event_roc_auc,0.4982896719761667,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5891383492455533,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,mae,0.7218375205993652,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,nll,2.0964768456838327,6490,,informative_observation,low_n
flow_jump_observation,no_representation,20,16,4,201,101,201,301,test,all,rmse,1.3104358972898147,6490,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,coverage_90,0.7508853612026053,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,event_brier,0.12028458313462245,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,event_log_loss,0.4059418336099605,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,event_roc_auc,0.5090710328982256,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.5821078352752972,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,mae,0.4536299705505371,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,nll,1.1689737356126462,7642,,informative_observation,low_n
flow_jump_observation,none,20,16,4,201,101,201,301,test,all,rmse,0.8027627016438944,7642,,informative_observation,low_n
gradient_boosting,none,20,16,4,201,101,201,301,test,all,mae,0.31497874713234003,0,,informative_observation,low_n
gradient_boosting,none,20,16,4,201,101,201,301,test,all,rmse,0.5142294186609958,0,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,coverage_90,0.8423190272171178,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,event_brier,0.12353799079725004,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,event_log_loss,0.41539945075569956,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,event_roc_auc,0.487111204365368,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,latent_aligned_r2,0.6652341543651307,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,mae,0.5395485162734985,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,nll,1.0353874838492487,4455,,informative_observation,low_n
gru_from_scratch,none,20,16,4,201,101,201,301,test,all,rmse,0.9606042609771351,4455,,informative_observation,low_n
representation_linear,none,20,16,4,201,101,201,301,test,all,mae,0.6356110197995603,20,,informative_observation,low_n
representation_linear,none,20,16,4,201,101,201,301,test,all,rmse,0.9673095414666907,20,,informative_observation,low_n
representation_mlp,none,20,16,4,201,101,201,301,test,all,mae,0.9758675493645639,673,torch_lbfgs,informative_observation,low_n
representation_mlp,none,20,16,4,201,101,201,301,test,all,rmse,2.446443366172727,673,torch_lbfgs,informative_observation,low_n
engineered_linear,none,40,32,8,201,101,201,301,test,all,mae,0.5844818498739536,17,,informative_observation,low_n
engineered_linear,none,40,32,8,201,101,201,301,test,all,rmse,0.8153313851047287,17,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,coverage_90,0.9287996235667054,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,event_brier,0.20653028821049385,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,event_log_loss,0.6056910772672313,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,event_roc_auc,0.5072768718855057,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,latent_aligned_r2,0.6029104949704723,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,mae,0.6626130938529968,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,nll,0.9430139878793902,6967,,informative_observation,low_n
flow_jump,no_flow,40,32,8,201,101,201,301,test,all,rmse,1.1931310956668355,6967,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,coverage_90,0.9482404220015355,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,event_brier,0.15866262375545628,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,event_log_loss,0.49987666449576723,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,event_roc_auc,0.49530817706654123,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,latent_aligned_r2,0.5789077964116015,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,mae,0.6157407760620117,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,nll,1.0992097939844936,4879,,informative_observation,low_n
flow_jump,no_jump,40,32,8,201,101,201,301,test,all,rmse,1.0748873762528834,4879,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,coverage_90,0.9793704648455881,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,event_brier,0.11867886035420351,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,event_log_loss,0.4046121052756237,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,event_roc_auc,0.49711657647274865,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,latent_aligned_r2,0.5810901246729601,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,mae,0.3588007986545563,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,nll,1.0713824894480297,6967,,informative_observation,low_n
flow_jump,no_prob_scale,40,32,8,201,101,201,301,test,all,rmse,0.5521665696309921,6967,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,coverage_90,0.920131751653087,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,event_brier,0.1849165257876812,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,event_log_loss,0.56075542326746,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,event_roc_auc,0.4982621536124147,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,latent_aligned_r2,0.5926407855380127,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,mae,0.8871912956237793,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,nll,1.251428614420323,5815,,informative_observation,low_n
flow_jump,no_representation,40,32,8,201,101,201,301,test,all,rmse,1.596502955743698,5815,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,coverage_90,0.9149805592015652,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,event_brier,0.20108600209836072,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,event_log_loss,0.5942187542011,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,event_roc_auc,0.5212532818371568,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,latent_aligned_r2,0.5806804463755868,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,mae,0.6810365319252014,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,nll,0.9752148700639264,6967,,informative_observation,low_n
flow_jump,none,40,32,8,201,101,201,301,test,all,rmse,1.2376744079991573,6967,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,coverage_90,0.9288491542633547,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,event_brier,0.20655173173271213,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,event_log_loss,0.6057348839652451,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,event_roc_auc,0.5072742217000784,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,latent_aligned_r2,0.6029706503531059,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,mae,0.6626996397972107,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,nll,0.9430709609969516,7642,,informative_observation,low_n
flow_jump_observation,no_flow,40,32,8,201,101,201,301,test,all,rmse,1.1931643162719436,7642,,informative_observation,low_n
flow_jump_observation,no_jump,40,32,8,201,101,201,301,test,all,coverage_90,0.9484385447881325,5554,,informative_observation,low_n
